year,country,region,rank,score,gdp,social_support,health,freedom,trust,generosity,dystopia,Logged GDP per capita,social_support_std,health_std,freedom_std,trust_std,generosity_std,dystopia_std,gdp_std,score_std
2016,Guatemala,Latin America and Caribbean,39,6.324,0.83454,0.8711899999999999,0.5403899999999999,0.50379,0.08701,0.28808,3.19863,,0.2917715102721738,-0.07536156399488923,0.9155660980237998,-0.45728276440591376,0.3408491988368021,1.614873084873019,-0.29016730627891585,0.8275825695161894
2016,Suriname,Latin America and Caribbean,40,6.269,1.09686,0.77866,0.5093300000000001,0.5223399999999999,0.12692,0.16665,3.06852,,-0.05627534690853993,-0.21122161238615558,1.0434595319781357,-0.09670580149357598,-0.5699051459757528,1.3741472661490264,0.3476474218802171,0.7792535160703282
2016,Kuwait,Middle East and Northern Africa,41,6.239,1.61714,0.8775799999999999,0.63569,0.43166,0.23669,0.15965,2.28085,,0.31580716808461046,0.3414917074696228,0.41826402842130583,0.8950389546799976,-0.622406837597987,-0.08317734867171751,1.6126758099811385,0.7528922141907672
2016,Bahrain,Middle East and Northern Africa,42,6.218,1.44024,0.94397,0.65696,0.47375,0.25772,0.17147,2.27405,,0.5655297537133539,0.43452915850897406,0.7084545747899318,1.0850397948214774,-0.5337539811730143,-0.09575851512566556,1.1825544871260354,0.7344393028750748
2016,Trinidad and Tobago,Latin America and Caribbean,43,6.167999999999998,1.32572,0.98569,0.52608,0.48453,0.01241,0.31935,2.5139400000000003,,0.7224573975216257,-0.13795516645718867,0.7827775515030178,-1.131275283405172,0.5753817555549822,0.34807913496809056,0.9041062457842244,0.6905037997424721
2016,Venezuela,Latin America and Caribbean,44,6.084,1.1336700000000002,1.03302,0.6190399999999999,0.19847,0.08304,0.0425,2.97468,,0.9004867690807226,0.2686626731581418,-1.1894701960429341,-0.49315073089957406,-1.5010601481043757,1.2005271690845474,0.43714864231151407,0.6166921544797032
2016,Slovakia,Central and Eastern Europe,45,6.0779999999999985,1.27973,1.08268,0.70367,0.23391,0.02947,0.13837,2.61065,,1.0872803163366858,0.6388441250368583,-0.9451282392051079,-0.9771424097573524,-0.7820119801295785,0.5270092243447507,0.7922844275925558,0.61141989410379
2016,El Salvador,Latin America and Caribbean,46,6.068,0.8737,0.80975,0.596,0.37269,0.10613,0.08877,3.22134,,0.06066809618827608,0.16788303648928207,0.011693904416605023,-0.2845383010913586,-1.1540239664814085,1.65689048048613,-0.1949522073359771,0.6026327934772708
2016,Malaysia,Southeastern Asia,47,6.005,1.25142,0.88025,0.62366,0.39031,0.09081,0.41474,2.35384,,0.3258502363724364,0.28887108988601246,0.1331754303613705,-0.4229507057973725,1.290829807532826,0.05186667183911311,0.723450427309752,0.5472740595301935
2016,Nicaragua,Latin America and Caribbean,48,5.992000000000001,0.69384,0.8952100000000001,0.65213,0.46582,0.16292,0.29773,2.82428,,0.38212151037463576,0.41340217738438234,0.6537809935900458,0.22854528006102592,0.41322653085888184,0.922261369867819,-0.6322705856780847,0.535850828715718
2016,Uzbekistan,Central and Eastern Europe,49,5.987,0.7359100000000001,1.1681,0.50163,0.60848,0.28333,0.34326,2.34638,,1.4085832725711669,-0.24490230693260634,1.6373538932086764,1.3164198003385152,0.754712533653213,0.0380643921705174,-0.5299800031313678,0.5314572784024572
2016,Italy,Western Europe,50,5.977,1.35495,1.04167,0.8510200000000001,0.18827,0.02556,0.16684000000000002,2.34918,,0.9330233011742403,1.2833701434030267,-1.2597943484059653,-1.0124682911150884,-0.568480100060292,0.04324487247508439,0.9751771687183945,0.5226701777759372
2016,Ecuador,Latin America and Caribbean,51,5.976,0.97306,0.85974,0.68613,0.4027,0.18037,0.10074,2.77366,,0.24870292154722878,0.5621221273297488,0.21859859190822908,0.3862017070923537,-1.0642460738073882,0.828605686647402,0.046635439011581035,0.5217914677132848
2016,Belize,Latin America and Caribbean,52,5.956,0.87616,0.68655,0.45569,0.51231,0.10771,0.23684,3.08039,,-0.40274239559454,-0.4458492040058455,0.9743074488211559,-0.27026339251201775,-0.04346318383795142,1.3961088022973147,-0.1889708706812368,0.5042172664602447
2016,Japan,Eastern Asia,53,5.921,1.38007,1.06054,0.91491,0.46761,0.18985,0.10224,1.80584,,1.0040018399724684,1.562832425815069,0.6661221928772837,0.47185115856839877,-1.0529957113169095,-0.9620273306260917,1.0362548828513516,0.4734624142674237
2016,Kazakhstan,Central and Eastern Europe,54,5.919,1.22943,0.95544,0.57386,0.4052,0.11132,0.15011,2.49325,,0.6086735714142378,0.07104010437779973,0.2358349037619132,-0.23764793683390348,-0.6939591430374317,0.3097990858604168,0.6699831130667689,0.4717049941421191
2016,Moldova,Central and Eastern Europe,55,5.897,0.69177,0.8313200000000001,0.5230899999999999,0.25202,0.01903,0.19997,3.38007,,0.14180254673823864,-0.1510337738200314,-0.8202683961370201,-1.0714652234081872,-0.3199970938539185,1.9505682086089433,-0.6373036616436588,0.4523733727637751
2016,Russia,Central and Eastern Europe,56,5.856,1.2322799999999998,1.05261,0.58991,0.32682,0.03586,0.02736,2.59115,,0.9741735510127467,0.14124466898436236,-0.30455794547479137,-0.9194103427814105,-1.6146138068416076,0.4909308793665176,0.6769127104106749,0.4163462601950418
2016,Poland,Central and Eastern Europe,57,5.835,1.24585,1.04685,0.69058,0.4519,0.055,0.14443,2.20035,,0.9525076059423813,0.581586944307892,0.5578092091887327,-0.7464851844215473,-0.7365605156680444,-0.2321161574280117,0.7099073195183278,0.39789334887934935
2016,South Korea,Eastern Asia,57,5.835,1.35948,0.7219399999999999,0.88645,0.25168,0.07716,0.18824,2.35015,,-0.26962472267088883,1.4383450794784474,-0.8226125345491212,-0.546275074220159,-0.4079749285294623,0.04503953886630955,0.9861915813387088,0.39789334887934935
2016,Bolivia,Latin America and Caribbean,59,5.822,0.79422,0.8377899999999999,0.4697,0.50961,0.07746,0.21698,2.91635,,0.16613912045442986,-0.3845678363960048,0.9556922320191769,-0.5435646485405373,-0.19241798321188971,1.0926066633111977,-0.3882028729127074,0.3864701180648731
2016,Lithuania,Central and Eastern Europe,60,5.813,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,2.60525,,1.0174302121775383,0.3898256912018669,-1.252761933169662,-1.0789640677884738,-1.667940525046477,0.5170182980430857,0.7666813889850702,0.3785617275010046
2016,Belarus,Central and Eastern Europe,61,5.8020000000000005,1.1306200000000002,1.04993,0.6310399999999999,0.29091,0.17457,0.13942000000000002,2.3858200000000003,,0.9640928682369516,0.3211520672565064,-0.5521403289411101,0.33380014395300117,-0.7741367263862432,0.11103515760341529,0.42973275743470196,0.368895916811833
2016,North Cyprus,Western Europe,62,5.771,1.31141,0.81826,0.8414200000000001,0.43596,0.16577999999999998,0.26322,1.93447,,0.0926780254502223,1.2413786281243349,0.4479104848096427,0.2543846715400857,0.15439319116126796,-0.7240397657773703,0.8693123728048205,0.34165590486961966
2016,Slovenia,Central and Eastern Europe,63,5.768,1.29947,1.05613,0.79151,0.53164,0.03635,0.25738,1.79522,,0.9874138507779698,1.0230664898368869,1.1075786120738413,-0.9149833141713619,0.11059177986500401,-0.9816761523526981,0.8402810070903494,0.3390197746816635
2016,Peru,Latin America and Caribbean,64,5.7429999999999986,0.99602,0.81255,0.6299399999999999,0.37502,0.05292,0.14527,2.73117,,0.07120015281970382,0.31634053946415636,0.027758147064238615,-0.765277469133591,-0.7302603126733762,0.749991898025602,0.10246124778915681,0.3170520231153618
2016,Turkmenistan,Central and Eastern Europe,65,5.658,1.08017,1.03817,0.4400600000000001,0.37408,0.28467,0.22567,2.21489,,0.9198582303849555,-0.5142166398189647,0.02127729380725341,1.3285263683741584,-0.12724088318371626,-0.20521466327501117,0.3070667272592356,0.2423616677899413
2016,Mauritius,Sub-Saharan Africa,66,5.648,1.14372,0.75695,0.66189,0.46145,0.052029999999999986,0.36951,2.20223,,-0.13793640029007356,0.4560935512510521,0.6236519204698061,-0.773318398649802,0.9515938772365907,-0.22863783493780201,0.46158459084002584,0.23357456716342045
2016,Libya,Middle East and Northern Africa,67,5.615,1.0668799999999998,0.95076,0.52304,0.40672,0.10339,0.17087,2.39374,,0.5910699910445663,-0.15125247962877456,0.2463145813689533,-0.30929352229857,-0.538254126169206,0.12568851617918964,0.2747529206976504,0.2045771350959041
2016,Latvia,Central and Eastern Europe,68,5.56,1.21788,0.95025,0.63952,0.27996,0.0889,0.17445,2.20859,,0.5891516521581276,0.35824457241935087,-0.6276353748602466,-0.44020708262429714,-0.5114032610252635,-0.21687074396028627,0.6419000080414642,0.15624808165004223
2016,Cyprus,Western Europe,69,5.546,1.31857,0.70697,0.8488,0.29507,0.052279999999999986,0.27906,2.04497,,-0.325933611161057,1.2736596054948288,-0.5234591060165797,-0.7710597105834506,0.2731970190607231,-0.5195958109007182,0.8867214664828452,0.14394614077291443
2016,Paraguay,Latin America and Caribbean,70,5.5379999999999985,0.8937299999999999,1.11111,0.58295,0.46235,0.07396,0.25296,2.16091,,1.1942183056336455,0.11080082040731058,0.629856992737132,-0.575186281469457,0.07744071172639351,-0.30508692286090877,-0.14625051091547026,0.13691646027169668
2016,Romania,Central and Eastern Europe,71,5.528,1.1697,0.7280300000000001,0.67602,0.36712,0.006790000000000001,0.12889,2.45184,,-0.24671749949753313,0.5178998128018762,-0.02670859839340333,-1.1820505911367516,-0.853114271069404,0.23318348249894874,0.5247533413644777,0.12812935964517738
2016,Estonia,Central and Eastern Europe,72,5.517,1.27964,1.0516299999999998,0.68098,0.41511,0.18519,0.08423,1.81985,,0.9704873311917462,0.5395954290292007,0.3041596439499169,0.4297492130116087,-1.1880750636192574,-0.9361064273878844,0.7920655982027484,0.1184635489560058
2016,Jamaica,Latin America and Caribbean,73,5.51,0.89333,0.96372,0.5946899999999999,0.43597,0.04294,0.22245,2.35682,,0.6398183674528883,0.16215294430021046,0.4479794300570575,-0.8554442967423389,-0.15139166132994394,0.057380183020401966,-0.14722308598128156,0.11231257851744113
2016,Croatia,Central and Eastern Europe,74,5.488,1.18649,0.6080899999999999,0.70524,0.23907,0.04002,0.18434,2.52462,,-0.6978656682023305,0.6457114874313941,-0.9095524915391039,-0.8818257733573233,-0.4372258710047069,0.3678389669869376,0.5655771797519125,0.09298095713909715
2016,Hong Kong,Eastern Asia,75,5.457999999999998,1.5107,0.87021,0.95277,0.48079,0.31647,0.40097,0.92614,,0.2880852904511746,1.728436464195409,0.7569920289699062,1.6158314904140565,1.1875514798702314,-2.5896232320287202,1.353873584968718,0.06661965525953463
2016,Somalia,Sub-Saharan Africa,76,5.44,0.0,0.33613000000000004,0.11465999999999997,0.5677800000000001,0.3118,0.27225,3.83772,,-1.720829283017709,-1.9375540431196174,1.3567467362306993,1.5736391973346129,0.2221203733539498,2.7972992126750036,-2.3192992948345834,0.05080287413179993
2016,Kosovo,Central and Eastern Europe,77,5.401,0.90145,0.66062,0.54,0.14396,0.06547,0.27992,2.80998,,-0.5002767628991539,-0.0770674693030856,-1.5652907397006626,-0.6518913282027505,0.2796472268885978,0.8958039168837818,-0.1274798121453096,0.01653318168837045
2016,Turkey,Middle East and Northern Africa,78,5.3889999999999985,1.1649200000000002,0.8771700000000001,0.64718,0.23889,0.12348,0.04707,2.29074,,0.31426497407786647,0.3917503023188069,-0.9107935059925693,-0.12778534928657126,-1.4667840437167172,-0.06487915216737293,0.5131310693280317,0.005988660936544972
2016,Indonesia,Southeastern Asia,79,5.314,0.95104,0.87625,0.49374,0.39237,0.00322,0.56521,2.03171,,0.3108044411846826,-0.2794140835522811,0.14737815132880625,-1.2143046567242497,2.4193911701610493,-0.5441290854859169,-0.00690481836133804,-0.05991459376235548
2016,Jordan,Middle East and Northern Africa,80,5.303,0.99673,0.86216,0.60712,0.36023,0.13297,0.14262,2.20142,,0.25780562763582016,0.21652320835376662,-0.07421187386215682,-0.042045550287872054,-0.750135953073222,-0.23013647388305164,0.10418756853097208,-0.06958040445152786
2016,Azerbaijan,Central and Eastern Europe,81,5.291,1.12373,0.76042,0.54504,0.35327,0.17914000000000002,0.0564,2.2735,,-0.12488417296469725,-0.05502192378177278,-0.12219776606281356,0.37508896180590495,-1.3968067890259395,-0.09677610947120555,0.41298015192609944,-0.08012492520335177
2016,Philippines,Southeastern Asia,82,5.279,0.81217,0.87877,0.4703600000000001,0.5485399999999999,0.11757,0.21674,2.23484,,0.32028329215296775,-0.38168091972059426,1.2240960802047454,-0.1811807351751185,-0.19421804121036645,-0.1683037411049729,-0.3445585668344199,-0.09066944595517647
2016,China,Eastern Asia,83,5.245,1.0278,0.79381,0.73561,0.44012,0.02745,0.04959,2.17087,,0.0007106023650774711,0.7785533956620051,0.47659170773417303,-0.9953926093334717,-1.447883434732713,-0.28665921434895,0.17973233676787467,-0.12054558808534514
2016,Bhutan,Southern Asia,84,5.1960000000000015,0.8527,0.90836,0.49759,0.46074,0.1616,0.4854600000000001,1.82916,,0.43158456205437584,-0.26257373627905595,0.6187568079033595,0.21661940707069038,1.8212468977505973,-0.9188813303752001,-0.246012398291077,-0.16360238115529313
2016,Kyrgyzstan,Central and Eastern Europe,85,5.185,0.5604399999999999,0.95434,0.5544899999999999,0.40212,0.04762,0.38432,2.28136,,0.6045359777376056,-0.013686525929310873,0.21459976755817417,-0.8131616561402407,1.0626724562259173,-0.08223376118767181,-0.9566243701261953,-0.17326819184446707
2016,Serbia,Central and Eastern Europe,86,5.1770000000000005,1.03437,0.81329,0.6458,0.15718,0.04339,0.20737,2.27539,,0.07398362492943812,0.38571402199749527,-1.474145122618381,-0.8513786582229064,-0.26449530556755685,-0.0932792852656231,0.19570688222382723,-0.18029787234568248
2016,Bosnia and Herzegovina,Central and Eastern Europe,87,5.1629999999999985,0.93383,0.64367,0.7076600000000001,0.09511,0.0,0.29889,2.48406,,-0.5640333200072606,0.6562968485745647,-1.9020882733216502,-1.2433965590188556,0.42192681118485204,0.2927960094322134,-0.0487498605678745,-0.1925998132228126
2016,Montenegro,Central and Eastern Europe,88,5.1610000000000005,1.07838,0.74173,0.6353300000000001,0.15111,0.12721,0.17190999999999998,2.25531,,-0.1951856509794767,0.33991702564667226,-1.515994887799126,-0.09408572333660849,-0.5304538748424742,-0.13043072973551537,0.30271445383972906,-0.1943572333481149
2016,Dominican Republic,Latin America and Caribbean,89,5.155,1.02787,0.99496,0.5766899999999999,0.52259,0.12372,0.21286,1.69626,,0.7573260278692451,0.08341885315266355,1.0451831631635047,-0.125617008742874,-0.22331897885240473,-1.1647691276883854,0.1799025374043917,-0.19962949372402725
2016,Morocco,Middle East and Northern Africa,90,5.151,0.8405799999999999,0.38595,0.5947100000000001,0.25646,0.08404,0.04053,2.94891,,-1.533433903954236,0.1622404266237083,-0.789656706284877,-0.48411597863416844,-1.5158356241752045,1.1528482485671598,-0.2754814227851635,-0.20314433397463574
2016,Hungary,Central and Eastern Europe,91,5.145,1.24142,0.93164,0.67608,0.1977,0.04472,0.099,1.95473,,0.5191510900471031,0.5181622597723684,-1.1947789800938688,-0.8393624377099168,-1.0772964942963434,-0.6865552904307549,0.6991360506644664,-0.20841659435054807
2016,Pakistan,Southern Asia,92,5.1320000000000014,0.68816,0.26135,0.40306,0.14622000000000002,0.1388,0.31185,3.18286,,-2.0021104240527663,-0.6760589382889227,-1.5497091137849321,0.01062705541944265,0.5191299431025884,1.5856958797290837,-0.6460811516126069,-0.21983982516502276
2016,Lebanon,Middle East and Northern Africa,93,5.129,1.12268,0.64184,0.76171,0.26228,0.03061,0.23693000000000006,2.0733900000000003,,-0.5709167713056579,0.8927178278259481,-0.7495305722895005,-0.9668427921747901,-0.04278816208852223,-0.4670139358093655,0.4104271423783445,-0.22247595535298048
2016,Portugal,Western Europe,94,5.122999999999998,1.27607,0.94367,0.7936300000000001,0.44727,0.01521,0.11691,1.53015,,0.5644013190742725,1.032339616127598,0.5258875596357095,-1.1059779770620364,-0.9429671661600276,-1.4721011217568074,0.7833853657403812,-0.22774821572889362
2016,Macedonia,Central and Eastern Europe,95,5.121,1.0193,0.78236,0.6473800000000001,0.27668000000000004,0.07047,0.23507,2.08947,,-0.04235798635986755,0.39262512555378004,-0.6502494160122798,-0.6067175668757225,-0.05673861157671627,-0.43726317748885435,0.159065116619382,-0.22950563585419592
2016,Vietnam,Southeastern Asia,96,5.061,0.74037,0.7911699999999999,0.66157,0.5595399999999999,0.11556,0.25075,1.9418,,-0.009219622458840344,0.4546938340750958,1.2999358523609554,-0.19934058722858375,0.06086517765708784,-0.7104780084086294,-0.5191357911475707,-0.28222823961331783
2016,Somaliland Region,Sub-Saharan Africa,97,5.057,0.25558000000000003,0.75862,0.33108000000000004,0.3913,0.36794,0.51479,2.43801,,-0.13165478079918655,-0.9909078205556126,0.14000100985542935,2.0808501895144835,2.0412289856477575,0.20759561013746372,-1.6978724565343732,-0.28574307986392555
2016,Tunisia,Middle East and Northern Africa,98,5.045,0.97724,0.43165,0.59577,0.23553,0.0817,0.03936,2.68413,,-1.3615356939341492,0.16687698976906362,-0.9339591091239208,-0.5052572989352176,-1.5246109069177778,0.6629598289088807,0.05679884844931034,-0.29628760061575027
2016,Greece,Western Europe,99,5.033,1.24886,0.75473,0.80029,0.058220000000000015,0.04127,0.0,2.12944,,-0.1462868166192769,1.0614712298521898,-2.156427291034613,-0.8705323330255663,-1.8198204186679396,-0.3633118211411636,0.7172259468885591,-0.30683212136757415
2016,Tajikistan,Central and Eastern Europe,100,4.996,0.48835,0.75602,0.5311899999999999,0.43408,0.13509000000000002,0.25998000000000004,2.39106,,-0.14143454767122626,-0.11560343280363533,0.4349487782956723,-0.02289187548521207,0.13009240818183418,0.1207300564591039,-1.1319067113620593,-0.339344393685699
2016,Mongolia,Eastern Asia,101,4.907,0.98853,1.08983,0.55469,0.35972,0.03285,0.34539000000000003,1.53586,,1.1141746752347956,-0.012811702694337741,-0.07772808148030845,-0.9466049471002815,0.770688048389693,-1.4615366422785658,0.08424977968183789,-0.4175495892617296
2016,Laos,Southeastern Asia,102,4.876,0.68042,0.5497,0.38291,0.52168,0.22423,0.43079,2.08637,,-0.917496663455566,-0.7641973792124266,1.038909145648764,0.7824659414530437,1.4112086861809485,-0.4429987092546244,-0.664900479136058,-0.44478960120394206
2016,Nigeria,Sub-Saharan Africa,103,4.875,0.75216,0.64498,0.05108,0.27854,0.0305,0.23219,2.88586,,-0.5591058220832711,-2.2156603495174525,-0.637425599993139,-0.9678366149239847,-0.07833930755843539,1.0361949331375409,-0.4904691410827787,-0.4456683112665944
2016,Honduras,Latin America and Caribbean,104,4.871,0.69429,0.7559600000000001,0.5838300000000001,0.26755,0.06906,0.2044,2.29551,,-0.14166023459904237,0.1146500426411911,-0.7131964269019344,-0.6194565675699445,-0.28677102329870474,-0.05605383393423572,-0.6311764387290469,-0.4491831515172021
2016,Iran,Middle East and Northern Africa,105,4.813,1.11758,0.38857,0.64232,0.22544,0.0557,0.38538,1.99817,,-1.5235789081062572,0.37049209770896935,-1.0035248637653897,-0.7401608578357634,1.0706227123858556,-0.6061838388484768,0.3980268102892491,-0.5001483351510202
2016,Zambia,Sub-Saharan Africa,106,4.795,0.61202,0.6376,0.23573,0.42662,0.11479,0.17866,2.58991,,-0.586865314204677,-1.4079797978288677,0.3835156237242787,-0.206297346472946,-0.47982724363531964,0.48863666666021,-0.8312108153898118,-0.5159651162787564
2016,Nepal,Southern Asia,107,4.793,0.4462600000000001,0.69699,0.50073,0.37012,0.07007999999999999,0.3816,2.32694,,-0.36347287015450264,-0.24883901148998372,-0.006025024168982368,-0.6102411202592308,1.0422717989098493,0.002097057484525647,-1.2342459226620663,-0.5177225364040603
2016,Palestinian Territories,Middle East and Northern Africa,108,4.754,0.67024,0.71629,0.56844,0.17744,0.10613,0.11154,2.40364,,-0.29087690837359076,0.047332394710038,-1.334462051356125,-0.2845383010913586,-0.9832434638759413,0.1440052143989078,-0.689652514560959,-0.5519922288474898
2016,Albania,Central and Eastern Europe,109,4.655,0.9553,0.50163,0.73007,0.31866,0.05301,0.1684,1.92816,,-1.098309507124397,0.7543207920532602,-0.36081726736521635,-0.7644643414297044,-0.5567797230701943,-0.7357143481780186,0.0034531060895537434,-0.6389845250500396
2016,Bangladesh,Southern Asia,110,4.643,0.54177,0.24749,0.52989,0.39778,0.12583,0.19132,2.60904,,-2.054244104378333,-0.12128978383095802,0.18467753018017885,-0.10655368146286816,-0.3848741842156793,0.5240304481696243,-1.0020193113229434,-0.6495290458018643
2016,Sierra Leone,Sub-Saharan Africa,111,4.635,0.36485,0.628,0.0,0.30685,0.08196,0.23897,3.01402,,-0.6229752226552858,-2.439090203729491,-0.44224160456202005,-0.5029082633462121,-0.027487669101471674,1.2733129173637094,-1.432189262931337,-0.6565587263030805
2016,Iraq,Middle East and Northern Africa,112,4.575,1.07474,0.59205,0.51076,0.24856,0.13635999999999998,0.19589,1.81657,,-0.758199306905223,-0.20496662625610076,-0.844123451742519,-0.011417740108147261,-0.35059807982802066,-0.9421749900303767,0.29386402074084544,-0.7092813300622016
2016,Namibia,Sub-Saharan Africa,113,4.574,0.93287,0.70362,0.34745,0.48614,0.10398,0.07795,1.92198,,-0.33853446463080067,-0.9193035387730938,0.7938777363367904,-0.30396301846198065,-1.2351765812460618,-0.7471484082788125,-0.0510840407258221,-0.710160040124854
2016,Cameroon,Sub-Saharan Africa,114,4.513,0.5249699999999999,0.62542,0.12697999999999998,0.42736,0.06126,0.2268,2.5198,,-0.6326797605513871,-1.8836649318452967,0.3886175720329693,-0.6899276352401081,-0.11876561010755567,0.35892114017693333,-1.0428674640870235,-0.7637613539466275
2016,Ethiopia,Sub-Saharan Africa,115,4.508,0.29283000000000003,0.37932,0.34578000000000003,0.36703,0.1717,0.29522,2.65614,,-1.5583723094779378,-0.926608312785116,-0.027329105620135814,0.307870404951287,0.39440092429148066,0.6111735275785869,-1.607301403530684,-0.7681549042598874
2016,South Africa,Sub-Saharan Africa,116,4.459,1.02416,0.96053,0.18611,0.42483,0.08415,0.13656,1.64227,,0.6278193457906547,-1.6250234424256051,0.3711744244370408,-0.4831221558849738,-0.7955874175347561,-1.2646598889896565,0.17088190366899048,-0.811211697329837
2016,Sri Lanka,Southern Asia,117,4.415,0.97318,0.84783,0.62007,0.50817,0.07964,0.46978,0.91681,,0.203904066375692,0.2731680128182518,0.9457641163914547,-0.5238688886019531,1.703643108516792,-2.6068853324721517,0.04692721153132449,-0.8498749400865258
2016,India,Southern Asia,118,4.404,0.74036,0.29247,0.45091,0.40285,0.08722,0.25028,2.18032,,-1.8850541374920415,-0.46675747932169404,0.21963277061945,-0.4553854664301786,0.05734006407673806,-0.2691750933210369,-0.5191601055242159,-0.8595407507756981
2016,Myanmar,Southeastern Asia,119,4.395,0.34112,0.69981,0.3988,0.42692,0.20243,0.81971,1.50655,,-0.35286558454713607,-0.6946926731938421,0.38558398114672093,0.5855083420672014,4.328202672712274,-1.5157651700381554,-1.4898872787106,-0.8674491413395666
2016,Egypt,Middle East and Northern Africa,120,4.362,0.95395,0.49813,0.5211600000000001,0.18847,0.10393,0.12705999999999998,1.96895,,-1.1114745779136814,-0.1594758180375178,-1.2584154434576706,-0.304414756075251,-0.8668397133077882,-0.6602458511697055,0.00017066524244000353,-0.896446573407083
2016,Armenia,Central and Eastern Europe,121,4.36,0.8608600000000001,0.6247699999999999,0.64083,0.14037,0.036160000000000005,0.07793,1.97864,,-0.6351247022693972,0.3639746646084225,-1.590042083522553,-0.916699917101789,-1.2353265860792682,-0.6423176889728299,-0.2261718669485238,-0.8982039935323869
2016,Kenya,Sub-Saharan Africa,122,4.356,0.52267,0.7624,0.30147,0.40576,0.06686,0.41328,1.88326,,-0.11743650434675922,-1.1204254004933272,0.23969583761713847,-0.6393330225538367,1.27987945470876,-0.8187870502048212,-1.048459770715439,-0.9017188337829953
2016,Ukraine,Central and Eastern Europe,123,4.324,0.87287,1.01413,0.58628,0.12859,0.01829,0.20363,1.50066,,0.8294330013065551,0.12536662726960698,-1.6712595849771126,-1.0781509400845872,-0.2925462093771504,-1.526662680393119,-0.1969703005975358,-0.9298375557878601
2016,Ghana,Sub-Saharan Africa,124,4.276,0.63107,0.49353,0.29681,0.40973,0.0326,0.21203,2.2002,,-1.128777242379598,-1.140808781868192,0.26706710084078866,-0.948863635166633,-0.22954417943046962,-0.23239368315861283,-0.7848919278805426,-0.9720156387951574
2016,Congo (Kinshasa),Sub-Saharan Africa,125,4.272,0.05661,0.80676,0.188,0.15602,0.06075,0.25458000000000003,2.7492400000000004,,0.049421364285430376,-1.6167563628551127,-1.4821427713184905,-0.694535358895465,0.08959110321611062,0.7834244977054313,-2.1816556086456216,-0.9755304790457651
2016,Georgia,Central and Eastern Europe,126,4.252,0.8379200000000001,0.19249,0.64035,0.32461,0.3188,0.06786,1.87031,,-2.261123788209947,0.3618750888444877,-0.3197948451534481,1.6368824631924517,-1.310854019598682,-0.8427467716134425,-0.2819490469728089,-0.9931046802988059
2016,Congo (Brazzaville),Sub-Saharan Africa,127,4.2360000000000015,0.7710899999999999,0.47799,0.28212,0.37938,0.09753,0.12077,2.10681,,-1.1872301566840215,-1.2050645484769402,0.05781827493706355,-0.36223717057384675,-0.9140162333511955,-0.40518120303128763,-0.4444420260932533,-1.0071640413012368
2016,Senegal,Sub-Saharan Africa,128,4.2189999999999985,0.44314,0.7741600000000001,0.40457,0.31056,0.11681,0.19103,1.97861,,-0.07320186649476274,-0.6694540228648784,-0.4166629177711529,-0.18804714689682675,-0.38704925429717174,-0.6423731941189502,-1.2418320081753957,-1.0221021123663239
2016,Bulgaria,Central and Eastern Europe,129,4.217,1.11306,0.92542,0.67806,0.21219,0.00615,0.12793,1.15377,,0.495754878530146,0.5268230097985984,-1.0948773165899157,-1.1878328325866112,-0.8603145030633105,-2.168468684982818,0.38703671204557977,-1.0238595324916269
2016,Mauritania,Sub-Saharan Africa,130,4.2010000000000005,0.6139100000000001,0.8414200000000001,0.28639000000000003,0.1268,0.17955,0.22686,1.9263,,0.17979317958731691,-1.1863870724102719,-1.6836007842643506,0.37879321023472096,-0.11831559560793649,-0.7391556672374812,-0.8266153982038527,-1.0379188934940586
2016,Zimbabwe,Sub-Saharan Africa,131,4.1930000000000005,0.35041,0.71478,0.1595,0.25429,0.08582000000000001,0.18503,2.4427,,-0.2965566960569679,-1.7414186738387287,-0.8046178249738749,-0.4680341196017464,-0.4320507042590867,0.21627291464761317,-1.4672992228071295,-1.0449485739952749
2016,Malawi,Sub-Saharan Africa,132,4.1560000000000015,0.08709,0.147,0.29364,0.4143,0.07564,0.30968,2.82859,,-2.4322320939826767,-1.15467473014251,0.2985750789093234,-0.5600078976635756,0.5028544186996958,0.9302356091937777,-2.107545388630791,-1.0774608463133988
2016,Sudan,Sub-Saharan Africa,133,4.1389999999999985,0.63069,0.8192799999999999,0.29759,0.0,0.10039,0.18077,2.10995,,0.09651470322309917,-1.1373969712517984,-2.557826521483209,-0.33639777909478685,-0.46400173373204645,-0.3993716644040232,-0.7858158741930636,-1.092398917378486
2016,Gabon,Sub-Saharan Africa,134,4.121,1.15851,0.72368,0.3494,0.28098,0.09314,0.06244,1.4533200000000002,,-0.26307980176421564,-0.9107740122321095,-0.6206029596239433,-0.4018997330189774,-1.3515053293976118,-1.6142498009710435,0.497545553898403,-1.1082156985062206
2016,Mali,Sub-Saharan Africa,135,4.073,0.31292,0.8633299999999999,0.16347,0.27544,0.13647,0.21064,2.11087,,0.26220652272823775,-1.7240534326245196,-0.6587986266917073,-0.010423917358952404,-0.23996951533831326,-0.39766950658966593,-1.5584538208503054,-1.150393781513518
2016,Haiti,Latin America and Caribbean,136,4.0280000000000005,0.34097,0.29561,0.27494,0.12072,0.14476,0.47958,2.37116,,-1.873243188269655,-1.2364707026124615,-1.7255194946925103,0.06447417892126,1.77714547678792,0.0839116428659335,-1.4902519943602792,-1.189935734332859
